id,market_id,market_name,title,url,image_url,price,quantity_value,quantity_unit,normalized_price,normalized_unit,price_display,availability,normalization_status,search_query,cep,collected_at
a6a28b17-6bbd-4e9d-b95e-8b6b0a5e1f04,carrefour,Carrefour Mercado,Caldo Verde com Calabresa Na Panelinha Seara 300g,https://mercado.carrefour.com.br/caldo-verde-com-calabresa-na-panelinha-seara-300g-3496503/p,https://carrefourbrfood.vtexassets.com/arquivos/ids/194062246-200-auto/caldo-verde-com-calabresa-na-panelinha-seara-300g-1.jpg?v=638887808642200000&quality=5&width=200&height=200,16.59,0.3,kg,55.3,kg,"R$ 55,30/kg",available,success,arroz 5kg,,2025-12-24T18:35:34.156140
733f3b5d-c51c-4bed-be10-c89d3c617d4e,carrefour,Carrefour Mercado,Caldo de Mandioquinha com Frango Na Panelinha Seara 300g,https://mercado.carrefour.com.br/caldo-de-mandioquinha-com-frango-na-panelinha-seara-300g-3496490/p,https://carrefourbrfood.vtexassets.com/arquivos/ids/194062244-200-auto/caldo-de-mandioquinha-com-frango-na-panelinha-seara-300g-1.jpg?v=638887808641270000&quality=5&width=200&height=200,15.99,0.3,kg,53.3,kg,"R$ 53,30/kg",available,success,arroz 5kg,,2025-12-24T18:35:34.116065
af8f7b1e-6cef-4237-aa17-9920540cb1bf,carrefour,Carrefour Mercado,Fricassê de Frango Na Panelinha Seara 300g,https://mercado.carrefour.com.br/fricasse-de-frango-na-panelinha-seara-300g-3498840/p,https://carrefourbrfood.vtexassets.com/arquivos/ids/194062270-200-auto/fricasse-de-frango-na-panelinha-seara-300g-1.jpg?v=638887816095900000&quality=5&width=200&height=200,19.79,0.3,kg,65.97,kg,"R$ 65,97/kg",available,success,arroz 5kg,,2025-12-24T18:35:34.066101
6447e24f-7393-43e9-bf9d-b878b14daf15,carrefour,Carrefour Mercado,Arroz Carreteiro Na Panelinha Seara 300g,https://mercado.carrefour.com.br/arroz-carreteiro-na-panelinha-seara-300g-3496520/p,https://carrefourbrfood.vtexassets.com/arquivos/ids/194062255-200-auto/arroz-carreteiro-na-panelinha-seara-300g-1.jpg?v=638887808647170000&quality=5&width=200&height=200,18.98,0.3,kg,63.27,kg,"R$ 63,27/kg",available,success,arroz 5kg,,2025-12-24T18:35:34.028057
ca8e2a2f-394e-401b-afb6-3c202f5c448e,carrefour,Carrefour Mercado,Escondidinho de Carne Moída Na Panelinha Seara 300g,https://mercado.carrefour.com.br/escondidinho-de-carne-moida-na-panelinha-seara-300g-3496538/p,https://carrefourbrfood.vtexassets.com/arquivos/ids/194062267-200-auto/escondidinho-de-carne-moida-na-panelinha-seara-300g-1.jpg?v=638887815887530000&quality=5&width=200&height=200,19.79,0.3,kg,65.97,kg,"R$ 65,97/kg",available,success,arroz 5kg,,2025-12-24T18:35:33.988312
0baa0823-eafe-4f32-9e7b-f44df8d64ecc,carrefour,Carrefour Mercado,Arroz Oriental Tipo 1 Solito Inari 5Kg,https://mercado.carrefour.com.br/arroz-oriental-tipo-1-solito-inari-5kg-5622107/p,https://carrefourbrfood.vtexassets.com/arquivos/ids/32971568-200-auto/5622107_1.jpg?v=637786341443770000&quality=5&width=200&height=200,47.99,5.0,kg,9.6,kg,"R$ 9,60/kg",available,success,arroz 5kg,,2025-12-24T18:35:33.939709
8f93892c-83d9-4ce8-9e70-d5b2a1a51756,carrefour,Carrefour Mercado,Arroz Parboilizado Longo-fino Tipo 1 Prato Fino 5 Kg,https://mercado.carrefour.com.br/arroz-parboilizado-longo-fino-tipo-1-prato-fino-5-kg-7043228/p,https://carrefourbrfood.vtexassets.com/arquivos/ids/193579-200-auto/7043228_1.jpg?v=637272430414630000&quality=5&width=200&height=200,31.19,5.0,kg,6.24,kg,"R$ 6,24/kg",available,success,arroz 5kg,,2025-12-24T18:35:33.895949
02dae180-458b-4245-8256-091567dde105,carrefour,Carrefour Mercado,Arroz Branco Longo-fino Tipo 1 Empório São João 5Kg,https://mercado.carrefour.com.br/arroz-branco-longo-fino-tipo-1-emporio-sao-joao-5kg-8459584/p,https://carrefourbrfood.vtexassets.com/arquivos/ids/208592-200-auto/8459584_1.jpg?v=637272507337800000&quality=5&width=200&height=200,28.09,5.0,kg,5.62,kg,"R$ 5,62/kg",available,success,arroz 5kg,,2025-12-24T18:35:33.860663
f42197fa-7d24-4e76-8c0a-9292c05e3380,carrefour,Carrefour Mercado,Arroz Solito Premium Tipo 1 5Kg,https://mercado.carrefour.com.br/arroz-solito-premium-tipo-1-5kg-8226806/p,https://carrefourbrfood.vtexassets.com/arquivos/ids/182493352-200-auto/arroz-solito-premium-tipo-1-5kg-1.jpg?v=638723876696200000&quality=5&width=200&height=200,21.99,5.0,kg,4.4,kg,"R$ 4,40/kg",available,success,arroz 5kg,,2025-12-24T18:35:33.819489
17b0ba22-02df-4c68-b3a8-9520a5a6dab1,carrefour,Carrefour Mercado,Arroz Branco Longo-fino Tipo 1 Reserva Especial Camil Todo Dia 5Kg,https://mercado.carrefour.com.br/arroz-branco-longofino-tipo-1-reserva-especial-camil-todo-dia-5kg-4920171/p,https://carrefourbrfood.vtexassets.com/arquivos/ids/194806-200-auto/4920171_1.jpg?v=637272433435400000&quality=5&width=200&height=200,28.99,5.0,kg,5.8,kg,"R$ 5,80/kg",available,success,arroz 5kg,,2025-12-24T18:35:33.780409
166cd53d-e8c6-4b5d-b88c-355fc30acca9,carrefour,Carrefour Mercado,Arroz Parboilizado Longo-fino Tipo 1 Tio João 5 Kg,https://mercado.carrefour.com.br/arroz-parboilizado-longo-fino-tipo-1-tio-joao-5-kg-3136418/p,https://carrefourbrfood.vtexassets.com/arquivos/ids/193539-200-auto/3136418_1.jpg?v=637272430328270000&quality=5&width=200&height=200,25.99,5.0,kg,5.2,kg,"R$ 5,20/kg",available,success,arroz 5kg,,2025-12-24T18:35:33.725935
d7222a6d-cc59-46db-9b6f-6e8ff34a9f83,carrefour,Carrefour Mercado,Arroz Branco Longo-fino Tipo 2 Camil Todo Dia 5 Kg,https://mercado.carrefour.com.br/arroz-branco-longo-fino-tipo-2-camil-todo-dia-5-kg-2456630/p,https://carrefourbrfood.vtexassets.com/arquivos/ids/193474-200-auto/2456630_1.jpg?v=637272430236930000&quality=5&width=200&height=200,19.59,5.0,kg,3.92,kg,"R$ 3,92/kg",available,success,arroz 5kg,,2025-12-24T18:35:33.693479
076f7ed2-90e3-462c-90e5-c6998ceacee6,carrefour,Carrefour Mercado,Arroz Branco Longo-fino Tipo 1 Broto Legal 5 Kg,https://mercado.carrefour.com.br/arroz-branco-longo-fino-tipo-1-broto-legal-5-kg-4439058/p,https://carrefourbrfood.vtexassets.com/arquivos/ids/16593088-200-auto/arroz-branco-longo-fino-tipo-1-broto-legal-5-kg-1.jpg?v=637552304949830000&quality=5&width=200&height=200,25.99,5.0,kg,5.2,kg,"R$ 5,20/kg",available,success,arroz 5kg,,2025-12-24T18:35:33.616246
7db5c3b5-3805-48ca-b000-e0b6cd3b5856,carrefour,Carrefour Mercado,Caldo Verde com Calabresa Na Panelinha Seara 300g,https://mercado.carrefour.com.br/caldo-verde-com-calabresa-na-panelinha-seara-300g-3496503/p,https://carrefourbrfood.vtexassets.com/arquivos/ids/194062246-200-auto/caldo-verde-com-calabresa-na-panelinha-seara-300g-1.jpg?v=638887808642200000&quality=5&width=200&height=200,16.59,0.3,kg,55.3,kg,"R$ 55,30/kg",available,success,arroz 5kg,,2025-12-24T18:35:33.581929
a44e92c3-6457-4039-b37d-c6b1db218f04,carrefour,Carrefour Mercado,Caldo de Mandioquinha com Frango Na Panelinha Seara 300g,https://mercado.carrefour.com.br/caldo-de-mandioquinha-com-frango-na-panelinha-seara-300g-3496490/p,https://carrefourbrfood.vtexassets.com/arquivos/ids/194062244-200-auto/caldo-de-mandioquinha-com-frango-na-panelinha-seara-300g-1.jpg?v=638887808641270000&quality=5&width=200&height=200,15.99,0.3,kg,53.3,kg,"R$ 53,30/kg",available,success,arroz 5kg,,2025-12-24T18:35:33.534391
fc8e1a01-3a9e-4aad-8246-8555f4c524ff,carrefour,Carrefour Mercado,Arroz Branco Longo Tipo 1 Albaruska 5Kg,https://mercado.carrefour.com.br/arroz-branco-longo-tipo-1-albaruska-5kg-7800452/p,https://carrefourbrfood.vtexassets.com/arquivos/ids/193527-200-auto/7800452_1.jpg?v=637272430308100000&quality=5&width=200&height=200,27.99,5.0,kg,5.6,kg,"R$ 5,60/kg",available,success,arroz 5kg,,2025-12-24T18:35:33.491143
7ea1d3a3-d126-4a3f-b25e-d9c807726ebf,carrefour,Carrefour Mercado,Arroz Solito Tipo 1 5Kg,https://mercado.carrefour.com.br/arroz-solito-tipo-1-5kg-962740/p,https://carrefourbrfood.vtexassets.com/arquivos/ids/182493353-200-auto/arroz-solito-tipo-1-5kg-1.jpg?v=638723876748630000&quality=5&width=200&height=200,16.98,5.0,kg,3.4,kg,"R$ 3,40/kg",available,success,arroz 5kg,,2025-12-24T18:35:33.451312
849455d8-ee2a-4025-a321-16d902793920,carrefour,Carrefour Mercado,Arroz Branco Longo-fino Tipo 1 Tio João 5 Kg,https://mercado.carrefour.com.br/arroz-branco-longo-fino-tipo-1-tio-joao-5-kg/p,https://carrefourbrfood.vtexassets.com/arquivos/ids/211136-200-auto/115690_1.jpg?v=637272513228570000&quality=5&width=200&height=200,29.99,5.0,kg,6.0,kg,"R$ 6,00/kg",available,success,arroz 5kg,,2025-12-24T18:35:33.396039
10f30986-8813-4f1b-b714-be1e4c69583b,carrefour,Carrefour Mercado,Arroz Branco Camil Tipo 1 5kg,https://mercado.carrefour.com.br/arroz-branco-camil-tipo-1-5kg-115789/p,https://carrefourbrfood.vtexassets.com/arquivos/ids/205951054-200-auto/115789_1.jpg?v=638977929408970000&quality=5&width=200&height=200,20.79,5.0,kg,4.16,kg,"R$ 4,16/kg",available,success,arroz 5kg,,2025-12-24T18:35:33.356025
060ccd8f-42d8-481f-adda-690c884e4a55,carrefour,Carrefour Mercado,Arroz Branco Prato Fino Tipo 1 - 5kg,https://mercado.carrefour.com.br/arroz-branco-prato-fino-tipo-1-5kg-906417/p,https://carrefourbrfood.vtexassets.com/arquivos/ids/193571-200-auto/906417_1.jpg?v=637272430399600000&quality=5&width=200&height=200,28.99,5.0,kg,5.8,kg,"R$ 5,80/kg",available,success,arroz 5kg,,2025-12-24T18:35:33.306195
ccc5eab3-cd69-4760-b01b-acdf5bf73796,carrefour,Carrefour Mercado,Kit Arroz Branco Prato Fino Tipo 1 5kg 3 Unidades,https://mercado.carrefour.com.br/kit-arroz-branco-prato-fino-tipo-1-5kg-3-unidades-b2-3-906417/p,https://carrefourbrfood.vtexassets.com/arquivos/ids/163926536-200-auto/kit-arroz-branco-prato-fino-tipo-1-5kg-3-unidades-1.jpg?v=638549142032370000&quality=5&width=200&height=200,86.97,5.0,kg,17.39,kg,"R$ 17,39/kg",available,success,arroz 5kg,,2025-12-24T18:35:33.266003
fcac408b-a19d-4644-9184-4ec090eedd82,carrefour,Carrefour Mercado,Arroz Branco Longo-fino Tipo 1 Camil Todo Dia 5Kg 2 Unidades,https://mercado.carrefour.com.br/arroz-branco-longofino-tipo-1-camil-todo-dia-5kg-2-unidades-b2-2-115789/p,https://carrefourbrfood.vtexassets.com/arquivos/ids/193717776-200-auto/arroz-branco-longo-fino-tipo-1-camil-todo-dia-5kg-2-unidades-1.jpg?v=638872296610470000&quality=5&width=200&height=200,41.58,5.0,kg,8.32,kg,"R$ 8,32/kg",available,success,arroz 5kg,,2025-12-24T18:35:33.215984
6b91906b-e0c2-4e0a-8dfe-4ad48db100fd,carrefour,Carrefour Mercado,Fricassê de Frango Na Panelinha Seara 300g,https://mercado.carrefour.com.br/fricasse-de-frango-na-panelinha-seara-300g-3498840/p,https://carrefourbrfood.vtexassets.com/arquivos/ids/194062270-200-auto/fricasse-de-frango-na-panelinha-seara-300g-1.jpg?v=638887816095900000&quality=5&width=200&height=200,19.79,0.3,kg,65.97,kg,"R$ 65,97/kg",available,success,arroz 5kg,,2025-12-24T18:35:33.165946
2917e512-2f92-4d42-b4eb-1988ce3f8ef6,carrefour,Carrefour Mercado,Arroz Carreteiro Na Panelinha Seara 300g,https://mercado.carrefour.com.br/arroz-carreteiro-na-panelinha-seara-300g-3496520/p,https://carrefourbrfood.vtexassets.com/arquivos/ids/194062255-200-auto/arroz-carreteiro-na-panelinha-seara-300g-1.jpg?v=638887808647170000&quality=5&width=200&height=200,18.98,0.3,kg,63.27,kg,"R$ 63,27/kg",available,success,arroz 5kg,,2025-12-24T18:35:33.130062
1b311a36-9e6e-4069-bf28-925976167063,carrefour,Carrefour Mercado,Escondidinho de Carne Moída Na Panelinha Seara 300g,https://mercado.carrefour.com.br/escondidinho-de-carne-moida-na-panelinha-seara-300g-3496538/p,https://carrefourbrfood.vtexassets.com/arquivos/ids/194062267-200-auto/escondidinho-de-carne-moida-na-panelinha-seara-300g-1.jpg?v=638887815887530000&quality=5&width=200&height=200,19.79,0.3,kg,65.97,kg,"R$ 65,97/kg",available,success,arroz 5kg,,2025-12-24T18:35:33.076360
